"site","plot","year","shannon","pH","row_shannon","species_richness","hills_number"
1539,500992,2014,2.08381327469689,"mv",1.82312160603828,25,6.19115466240568
1539,500996,2014,1.88296307654357,"mv",1.71479878986935,20,5.55555756543051
1539,501000,2014,1.68525805247799,"mv",1.5531410981243,20,4.72629263995335
1539,501004,2014,2.29957941595452,"4.9",2.22692854534877,28,9.27134578437575
1539,501012,2014,2.25029276122115,"mv",2.05222096729122,27,7.78517253312274
1539,501013,2014,1.47457290984631,"4.8",1.26351631735757,19,3.53783980871809
1539,501017,2014,0.663661739861767,"mv",0.436162325385344,16,1.54675985276142
1539,501021,2014,1.73426119326384,"mv",1.53583914508174,24,4.64522191003061
1539,501025,2014,2.24172325933055,"4.7",1.910171155983,46,6.75424472900228
1539,501029,2014,1.5056894299397,"mv",1.22650524769436,25,3.40929405440364
1540,537498,2014,1.85129437880433,"4.1",1.77393744797058,18,5.89401511020239
1540,537502,2014,1.959129266479,"mv",1.79567519004108,33,6.02354038358467
1540,537505,2014,2.11576327772278,"mv",1.97851315043501,31,7.23198211778214
1540,537506,2014,2.03862746190597,"mv",1.69516249181874,42,5.44753107253113
1540,537508,2014,1.87759730930427,"4.",1.58115324219585,32,4.86055798084624
1540,537510,2014,1.92682240321135,"mv",1.81032159300847,17,6.11241282541485
1540,537516,2014,2.46433480860529,"mv",2.31511542249724,41,10.1260916300775
1540,537526,2014,2.21800860842314,"mv",2.06614411281598,34,7.89432473091054
1540,537527,2014,1.97653625975169,"4.1",1.83526943356621,25,6.26682241029869
1540,537531,2014,1.9599123275158,"mv",1.70556514685878,28,5.50449563675226
1541,501033,2014,1.11725247195194,"mv",1.02744460574285,9,2.79391714490172
1541,501034,2014,1.43067202229832,"3.6",1.26349382582628,15,3.53776023817817
1541,501036,2014,1.72562461821726,"mv",1.54473939200676,18,4.68675006332547
1541,501042,2014,0.388364152190717,"mv",1.04579028762634,10,2.84564651448444
1541,501043,2014,1.35254120613897,"4.2",1.16239337053976,22,3.19757711206013
1541,501045,2014,1.1702254950625,"mv",0.934435963148451,15,2.54577714058606
1541,501057,2014,1.09848066242119,"4.2",0.777661295762166,25,2.17637640824031
1541,501059,2014,0.652468768509978,"mv",0,15,1
1541,501061,2014,1.32536408667489,"mv",1.01266311038503,19,2.75292259835833
1541,501065,2014,1.31338736432059,"mv",1.09977860498295,22,3.00350099017865
1543,501073,2014,1.36956001145245,"mv",1.21044371043776,19,3.35497295885633
1543,501077,2014,1.77639575655399,"mv",1.5480423483773,21,4.70225578757294
1543,501081,2014,2.35206349676402,"4.7",2.2817839890506,27,9.79413746730076
1543,501085,2014,2.23322542963036,"5.1",1.99951005243815,27,7.38543673563214
1543,501097,2014,1.73747040681947,"mv",1.46031969012835,30,4.30733632116132
1543,501101,2014,1.96901441341724,"mv",1.73994519440457,32,5.69703118492964
1543,501109,2014,1.4032337229618,"mv",1.22913696482833,22,3.41827816861973
1543,501113,2014,1.92040634936029,"mv",1.72953946356276,26,5.63805677985569
1543,501121,2014,1.68592044234596,"mv",1.63488346411809,12,5.12886026594499
1543,501125,2014,1.67023785905292,"3.6",1.60775001993227,12,4.99156765593796
1546,537538,2014,2.39957428626487,"3.9",2.21147716764846,33,9.12919178464462
1546,537539,2014,2.38921118270841,"mv",2.21183748518287,30,9.13248178520646
1546,537546,2014,1.92669573267192,"mv",1.76592194729573,20,5.84696046331721
1546,537555,2014,1.98900462966206,"mv",1.89026266465834,22,6.62110758362021
1546,537557,2014,2.42315154783916,"mv",2.26108938522469,28,9.59353453098925
1546,537563,2014,2.10172296664887,"3.9",1.88864502298187,25,6.61040566231922
1546,537564,2014,2.12657835849577,"3.8",1.94872802637175,24,7.01975295885181
1546,537570,2014,2.24017247558679,"mv",2.02634476138537,35,7.58630585941395
1589,554243,2014,1.99587935844116,"4.1",1.82181341122333,25,6.18306072135791
1589,554245,2014,1.83839482880308,"mv",1.68674403374145,23,5.40186375447847
1589,554248,2014,1.58258810141715,"3.8",1.30510265448122,24,3.68806767094681
1589,554253,2014,1.50473380681464,"mv",1.21482389403109,25,3.36970058767882
1589,554254,2014,2.07464396962806,"5.8",1.88776982303668,32,6.60462276661
1589,554257,2014,2.06986830766286,"mv",1.799046890765,30,6.04388423647531
1589,554263,2014,1.80502503335213,"mv",1.53307860755856,25,4.63241628398226
1589,554267,2014,1.84128932926624,"mv",1.58276810592518,24,4.86841346069145
1590,554268,2014,1.96647945287398,"4.4",1.59535413363646,26,4.93007466828402
1590,554270,2014,2.07789607776542,"mv",1.79389762093993,27,6.0128426351297
1590,554272,2014,2.05020717047925,"mv",1.71849199673584,29,5.57611332374755
1590,554275,2014,1.99597833313661,"4.",1.58876035754828,25,4.89767379925441
1590,554276,2014,1.91553131124861,"mv",1.47852245949092,32,4.38645971853706
1590,554281,2014,0.872001567766431,"mv",0,21,1
1590,554296,2014,1.51511941982596,"mv",1.136916591833,26,3.11714211053545
1590,554297,2014,1.88015696260431,"3.3",1.60806708655694,26,4.99315056637723
1590,554302,2014,0.537708769669907,"mv",0,11,1
1590,554317,2014,1.62569494554614,"mv",1.23494606883063,24,3.43819308993106
1614,501704,2014,2.15142360701571,"4.3",1.76412176194019,31,5.8364443190611
1614,501708,2014,2.43668124599815,"mv",2.11549359636932,35,8.2936784855492
1614,538065,2014,1.90349269852375,"mv",1.61014166356415,21,5.00351999410488
1614,538068,2014,2.20455693314075,"4.5",1.95956161933575,33,7.09621553950828
1622,501807,2014,1.30694233680803,"mv",0.980801390838188,20,2.66659236857229
1622,501808,2014,2.00342785307419,"mv",1.93233215310988,24,6.90559638470017
1622,501811,2014,1.79943517461867,"4.7",1.56075296965609,26,4.76240584251136
1622,501829,2014,1.73983662520129,"3.9",1.55103954183137,21,4.71637049953374
1622,501830,2014,2.20699446360369,"mv",2.01306063838829,22,7.48619485492666
1622,538092,2014,2.13680948769808,"4.3",1.97329514525669,25,7.19434388129825
1622,706828,2014,1.84522394509271,"mv",1.59891602443038,25,4.94766636711447
1622,706829,2014,1.81723101642408,"mv",1.64672782975688,27,5.18996954817478
1622,784909,2014,1.23523348813529,"mv",1.03460123291018,12,2.81398388769553
1622,784910,2014,1.58567834409229,"mv",1.44182996002297,9,4.22842659295887
1623,539841,2014,2.64809123048554,"mv",2.4904177468907,33,12.06631573361
1623,539843,2014,2.70915630744831,"mv",2.67494241039776,26,14.5115141032011
1623,539844,2014,2.40050147365016,"mv",2.20004310444168,41,9.02540252598647
1623,539846,2014,2.28163988212936,"mv",2.15626936365703,24,8.63884906313191
1623,539855,2014,2.3766311718618,"mv",2.2304197433775,30,9.30377045604284
1623,539857,2014,2.36447339612528,"4.6",2.22738099360565,28,9.27554153772395
1623,539859,2014,2.23794780598575,"mv",2.01362422040272,28,7.49041512882693
1623,539860,2014,2.29665625681844,"mv",2.08573563200348,32,8.05051151786359
1623,539865,2014,2.38706837312035,"4.",2.24670437810787,28,9.45651931361125
1623,647470,2014,2.43389583449568,"4.2",2.22038841612119,36,9.21090783625515
1624,577767,2014,1.86820530688462,"mv",1.65807269210842,24,5.24918429477628
1624,579620,2014,1.66608167042938,"5.4",1.04395221549564,30,2.84042081500987
1624,579632,2014,2.08766965282356,"mv",2.04577351444117,17,7.73513946652615
1624,579722,2014,1.94137920537054,"5.6",1.73880191479645,23,5.69052160719182
1624,580165,2014,2.0640558130283,"mv",1.88699317461582,29,6.59949528814971
1624,580178,2014,1.99099515284625,"mv",1.74542933511553,27,5.72836033379214
1624,580219,2014,2.6999905579692,"mv",2.25279950186406,40,9.5143339839287
1624,580230,2014,1.85690794574566,"4.6",1.58047714064938,32,4.85727286074121
1624,580244,2014,1.91537751454709,"mv",1.7068498312266,23,5.51157172054342
1669,540103,2014,1.35821480449408,"mv",1.22009046931153,14,3.38749418402559
1669,540105,2014,1.7278554714045,"3.7",1.55617642682124,22,4.74066028586646
1669,540109,2014,1.9819366016206,"4.1",1.86125279683834,22,6.43178945167968
1669,540117,2014,1.20482985091171,"3.7",1.13241632801029,10,3.10314566613312
1669,540118,2014,1.93884424260296,"mv",1.85680862877225,23,6.40326892034948
1669,822018,2014,2.13326166655977,"mv",2.09987087533976,16,8.16511552672731
1669,822019,2014,1.74118512090248,"mv",1.59413385800806,20,4.92406228744712
1669,822020,2014,1.77304946533401,"mv",1.68063226113465,16,5.36894947630597
1670,540123,2014,1.83898065805287,"4.9",1.3110953624144,34,3.7102355397763
1670,540125,2014,2.13558211016661,"mv",1.74356899412463,43,5.71771353665971
1670,540126,2014,1.98518026405949,"mv",1.56720050045637,32,4.7932108021122
1670,540127,2014,1.86956381025153,"mv",1.63225907561679,38,5.11541779089208
1670,540135,2014,2.89839225031025,"5.4",2.41334063977977,52,11.1712178946144
1670,540143,2014,2.12209482308718,"3.8",1.81866806384523,35,6.16364340064709
1670,540145,2014,1.8022550622354,"mv",1.57170726312396,32,4.81486141605706
1670,540146,2014,2.27619737400461,"mv",1.95068138542582,38,7.03347845790101
1670,540153,2014,1.90222961963597,"mv",1.52014658060785,47,4.57289544381202
1670,540155,2014,1.64525488905667,"mv",1.21356709927156,32,3.36546822580127
1671,568023,2014,1.95036253572776,"4.4",1.63389992599947,42,5.12381831624967
1671,568030,2014,2.28823219797993,"mv",2.034998706082,40,7.65224222409829
1671,568051,2014,2.63576230792232,"mv",2.43316968648094,42,11.3949432961517
1671,568056,2014,2.60252448650952,"mv",2.47387677372125,41,11.8683687598304
1671,568062,2014,1.79650538454534,"4.1",1.65900208957565,17,5.25406514113667
1671,568067,2014,1.99832906614853,"mv",1.82256322283069,22,6.18769859060263
1671,568083,2014,2.53697972163028,"mv",2.38255057715192,41,10.8324967775483
1671,568084,2014,2.4777493609945,"mv",2.41705570552549,25,11.2127968900818
1671,568090,2014,2.36359115776771,"mv",2.1813957994823,36,8.85866254986339
1671,568092,2014,2.65192908964608,"4.1",2.45989385881949,40,11.703569243397
1672,568505,2014,2.60306071969213,"4.1",2.44720463816099,34,11.5559983308168
1672,568511,2014,2.38415683737759,"mv",2.08663929529668,41,8.05778975765755
1672,568513,2014,2.17028875660964,"3.9",1.89308547953809,28,6.63982414889895
1672,568516,2014,2.27001691911104,"mv",2.0294799593653,42,7.61012775388419
1672,568517,2014,2.21684536070819,"mv",2.10612161643157,28,8.21631339548147
1672,568527,2014,2.38882075886667,"mv",2.23645764625608,25,9.36011565068966
1672,568533,2014,2.23141286494623,"mv",2.02260105284753,29,7.5579580374976
1672,568537,2014,2.89636882156609,"4.3",2.8437023410634,38,17.1792513893459
1672,568538,2014,2.03273039390031,"mv",1.80140489295437,28,6.05815254447679
1672,568541,2014,2.16889762927695,"mv",1.96389470376201,34,7.12703075479803
1674,580177,2014,1.81077002739923,"4.9",1.59693419970254,19,4.93787066944709
1674,580222,2014,1.44396431747435,"mv",1.12128418807727,15,3.06879258078691
1674,580234,2014,1.77017747822172,"mv",1.51287656402529,18,4.53977097173008
1674,580266,2014,1.90224838836041,"mv",1.56570169685013,20,4.7860321015515
1674,580374,2014,1.50613260760774,"mv",1.13593425634828,20,3.11408153473159
1674,580378,2014,1.34805867960712,"mv",1.10396665260991,19,3.0161061725008
1674,580382,2014,1.56818122728828,"mv",1.44180291991786,16,4.22831225740517
1674,580386,2014,2.00749110034975,"4.3",1.67186025809709,20,5.32205899757935
1674,580410,2014,1.78028797896284,"4.1",1.53936927956841,17,4.66164914621046
1674,580419,2014,1.77003554803107,"mv",1.36643322211372,21,3.92133917647758
1675,555113,2014,2.28416397846994,"mv",2.06370664044249,35,7.87510596459292
1675,555120,2014,2.31423182466772,"mv",2.15924960812348,33,8.6646333479005
1675,555135,2014,2.12436361321671,"5.6",1.51962910763984,49,4.57052970618975
1675,555138,2014,2.09544381299994,"mv",1.88878312402263,25,6.61131862926047
1675,555149,2014,2.47270787739346,"4.7",2.08239384265529,43,8.02365330646318
1675,555152,2014,1.72709671767381,"mv",1.52598461960041,28,4.5996702659031
1675,555153,2014,2.53323846925255,"5.1",2.10416077388188,38,8.20021828372098
1675,555158,2014,1.99051017215072,"mv",1.91803653706436,17,6.80757890958393
1740,517766,2014,1.25549524725794,"3.2",1.01328432955125,15,2.75463329794421
1740,517779,2014,0.926143434595135,"mv",0.639031859650177,11,1.894645708138
1740,517780,2014,1.26419616324858,"3.",1.05492016798614,18,2.87174588749259
1740,517783,2014,1.18490334244798,"mv",1.00080484707638,18,2.72047051030039
1740,517788,2014,1.71903854598769,"3.3",1.56066148268531,18,4.76197016435694
1740,517790,2014,1.75328405768097,"mv",1.48697637138755,18,4.42369965230492
1740,517794,2014,1.1904355564326,"mv",0.950002872442617,16,2.58571708662913
1740,517820,2014,1.70424020084125,"mv",1.46929837313996,30,4.34618467113811
1740,517822,2014,2.11916158809082,"mv",1.90095048527182,34,6.69225230752561
1740,517954,2014,2.04979297665838,"mv",1.93173290563739,22,6.90145946316427
5018,711161,2014,1.52231210482845,"3.1",1.08508612523976,23,2.95969471217966
5018,711162,2014,1.56354684978092,"3.6",1.36005469012809,16,3.89640639093282
5018,711163,2014,1.5073058549281,"3.5",1.31014320036166,18,3.70670447562801
5018,711164,2014,1.73201454215533,"mv",1.32537635243691,26,3.76360152909993
5018,711165,2014,1.4087552484077,"mv",1.22294318463832,13,3.39717153740807
5018,711166,2014,1.39420394060185,"mv",1.19049584364725,14,3.28871148986699
5018,711167,2014,1.9403509592191,"mv",1.62498717423045,16,5.07835390296551
5018,711168,2014,1.43161269147342,"mv",1.33152499526622,11,3.7868138596892
5018,711169,2014,2.12643966121736,"mv",1.8268026447525,24,6.21398653913374
5018,711170,2014,1.92720017474562,"mv",1.66572973196219,26,5.28953178214878
5036,711701,2014,1.3070987106514,"4.",1.04927561357157,17,2.85558182395083
5036,711702,2014,1.78690185381658,"3.9",1.65504650740627,16,5.23332330481158
5036,711703,2014,1.75884874740431,"5.1",1.46254545866925,20,4.31693413213052
5036,711704,2014,1.47501177010729,"mv",1.20172814741918,15,3.32585953483892
5036,711705,2014,1.12804917131999,"mv",0.810043009913175,15,2.24800467108298
5036,711706,2014,1.21595116549886,"mv",0.983104766268996,13,2.67274161120649
5036,711707,2014,1.66506497320496,"mv",1.44148796342984,13,4.2269807327235
5036,711708,2014,1.40030274726936,"mv",1.02798920728211,19,2.79543913087973
5036,711709,2014,1.61155276880071,"mv",1.28746690339628,19,3.62359600166141
5036,711710,2014,1.73115086158555,"mv",1.5068179451022,15,4.51234938177616
5037,711733,2014,1.98728218821187,"4.8",1.82454560556493,18,6.19997714382818
5037,711734,2014,1.94201781386197,"4.2",1.86356826661608,17,6.44669932078599
5037,711736,2014,1.58121761866042,"mv",0.960891979667283,30,2.61402709285257
5037,711742,2014,1.81310866852678,"mv",0.947057152282508,33,2.57811149515043
5037,711743,2014,2.25795643490909,"mv",1.95159242699915,27,7.03988916894998
5068,712663,2014,1.93022125701939,"3.4",1.75739193220291,25,5.79729791458814
5068,712671,2014,2.25123830048757,"3.9",1.94111175485156,37,6.96649169788795
5068,712673,2014,1.87801788083555,"3.4",1.55066478380092,30,4.71460333296505
5068,712678,2014,2.33837809243023,"mv",2.13371532808439,32,8.4461889524161
5068,712683,2014,1.84729193739536,"mv",1.68533131602375,23,5.39423783374886
5068,712686,2014,2.22646182935538,"mv",2.14776101278977,17,8.56565851119544
5068,712687,2014,2.06263864751049,"mv",1.84827401868611,31,6.3488520604861
5068,712688,2014,1.48960318454964,"mv",1.15851856015807,25,3.18521108055582
5068,712690,2014,1.81313496051635,"mv",1.64371959497003,27,5.17438036096109
5068,820256,2014,2.09129545313358,"mv",1.79767979219984,35,6.03562729631911
5093,713411,2014,2.04052592233818,"4.1",1.80057107446502,25,6.05310325026383
5093,713412,2014,1.61084519798666,"4.4",1.37930832742255,24,3.97215324764001
5093,713413,2014,1.97104019153123,"5.3",1.78983665064356,26,5.98847417308125
5093,713414,2014,1.90277827967078,"mv",1.73302568319034,23,5.65774658561464
5093,713415,2014,1.9230343103993,"mv",1.73542773625341,29,5.67135312840729
5093,713416,2014,2.21539435573734,"mv",2.02971997840661,26,7.61195454867594
5093,713417,2014,2.22338404386098,"mv",1.9858121104125,32,7.28496117662891
5093,713418,2014,1.90342404574227,"mv",1.65781263209462,30,5.2478193693251
5093,713419,2014,1.95895541933167,"mv",1.75328979294655,31,5.77356530175338
5093,713420,2014,1.73335897082861,"mv",1.57221046176709,24,4.81728485747356
5130,714523,2014,1.53600275522947,"5.2",1.24769585218083,21,3.48230994952111
5130,714524,2014,1.89480356619849,"mv",1.74072283362044,15,5.70146314280182
5130,714525,2014,1.47970945976022,"mv",1.35668237068302,12,3.88328859502579
5130,714526,2014,1.42403616946343,"mv",1.22720460488373,14,3.41167920264934
5130,714528,2014,1.54184852792493,"mv",1.49255893874739,9,4.44846431447501
5130,714530,2014,0.759430640579613,"mv",0.578325286660127,8,1.78304983158652
5130,714531,2014,1.73893744016844,"5.3",1.64635106419924,15,5.18801451472159
5130,714536,2014,1.99414623055622,"4.8",1.84889946791977,21,6.35282418719429
5130,714538,2014,1.42181523955592,"mv",1.3448153899029,11,3.83747803801036
5173,715802,2014,1.73467356484448,"4.2",1.53721061664594,24,4.65159707046596
5173,715803,2014,1.77710181735314,"4.5",1.41475536687578,34,4.11547956019457
5173,715804,2014,1.8753325386259,"4.1",1.65115943947612,28,5.21302050636709
5173,715805,2014,2.14153801246004,"mv",2.01419874472158,33,7.49471979092487
5173,715806,2014,2.02825423946529,"mv",1.69947979480848,41,5.47110055640939
5173,715807,2014,1.77304010937848,"mv",1.49142540556626,27,4.44342468940022
5173,715808,2014,2.15418207974435,"mv",1.98329933969763,30,7.26667871895707
5173,715810,2014,1.87562285500339,"mv",1.41156151504146,33,4.1023562962879
5173,715811,2014,2.01239847693961,"mv",1.73061027051737,32,5.64409728379568
5173,715813,2014,2.21940142036409,"mv",2.09452259157128,25,8.12156274202942
5199,716577,2014,1.32608622723932,"3.7",0.997873767871472,16,2.71250827043838
5199,716578,2014,1.20564502249141,"3.6",1.0337005498525,14,2.81145052113474
5199,716579,2014,1.67745556086034,"3.5",1.49565048192658,17,4.46223821431686
5199,716582,2014,1.1576481618593,"mv",0.917965327851265,12,2.50418999723988
5199,716583,2014,1.1909283637753,"mv",0.900256051268537,15,2.4602329762891
5199,716584,2014,1.20971397384364,"mv",1.10838303677809,12,3.02945591314391
5199,716585,2014,1.44717733115391,"mv",1.33166028682243,9,3.78732621828748
5199,716586,2014,0.89950836052524,"mv",0.80583781172454,10,2.2385712145907
5199,716588,2014,1.30505329364769,"mv",0.943748952305935,20,2.5695966788857
5199,716589,2014,0.850328207421612,"mv",0.682908104700472,17,1.97962633005252
5205,716757,2014,2.10879685991765,"4.",2.03898465373121,21,7.68280453041519
5205,716761,2014,1.76005694369528,"3.6",1.48603310090013,24,4.41952887437281
5205,716764,2014,1.98228214695301,"4.",1.70816899239187,28,5.51884716960663
5205,716765,2014,2.11098079976851,"mv",1.8327111462016,27,6.25081056789012
5205,716766,2014,0.985366007320104,"mv",0.548874384484994,21,1.73130313899189
5205,716767,2014,2.07703097314028,"mv",1.85593502186773,26,6.3976774231501
5205,716773,2014,1.84777600993015,"mv",1.6775413318489,27,5.35238005378442
5205,716779,2014,1.31489591121792,"mv",1.15821469340122,17,3.18424334783322
5205,716783,2014,2.04627821470916,"mv",1.8563336021438,24,6.40022791943863
5205,821925,2014,2.13581605870283,"mv",2.01656657256978,22,7.51248702373345
5206,716786,2014,2.27841099416847,"6.4",2.06730522782876,30,7.9034962734488
5206,716787,2014,2.19391674358452,"4.4",2.08008138021387,21,8.00512034619496
5206,716791,2014,1.93737521468234,"4.7",1.85769422804984,18,6.40894216241835
5206,716793,2014,2.07776909120991,"mv",1.87274323222564,24,6.50611973866103
5206,716794,2014,2.04621790868702,"mv",1.6885113459806,36,5.41141897544837
5206,716796,2014,1.96145204950533,"mv",1.84317716902926,24,6.3165752409621
5206,716797,2014,1.25137764923048,"mv",0.933720058514398,18,2.54395525915834
5206,716798,2014,1.62268980779308,"mv",1.51398195751245,17,4.54479197957885
5206,716799,2014,2.16661698580151,"mv",2.05593884103133,19,7.81417069399387
5206,716802,2014,2.44252221635526,"mv",2.279831057724,26,9.7750288544015
5213,716996,2014,1.49935461676842,"4.4",1.2118433428704,21,3.35967197550112
5213,716997,2014,1.72226248078878,"3.9",1.62081284062723,15,5.05719934343199
5213,716999,2014,1.42304601465089,"3.9",1.25832196776145,18,3.51951067710717
5213,717000,2014,1.67997720989343,"mv",1.46774597109547,18,4.33944287950839
5213,717002,2014,1.89475760802457,"mv",1.72139754203717,22,5.59233853374169
5213,717003,2014,2.35566133718411,"mv",2.1772631623412,28,8.82212845506407
5213,717004,2014,1.61823649448722,"mv",1.5387217885408,16,4.65863174718923
5213,717007,2014,0.587651753952405,"mv",0,16,1
5213,717008,2014,1.48734967411443,"mv",1.17112321644306,24,3.22561366685809
5213,717011,2014,1.40362693588563,"mv",1.32913977923819,11,3.77779225409222
5214,717027,2014,1.9602831153203,"5.",1.76080313945479,27,5.81710746731143
5214,717028,2014,2.01461826414892,"4.6",1.8178337677147,27,6.15850324131359
5214,717030,2014,1.97846080958701,"4.6",1.84480231658596,21,6.32684895367
5214,717033,2014,1.79501173927907,"mv",1.67561533289883,17,5.34208129630207
5214,717034,2014,1.68381447938846,"mv",1.50123768296891,21,4.48723941464716
5214,717036,2014,1.16830835461496,"mv",0.689009238476659,23,1.99174121480513
5214,717041,2014,1.86745529391896,"mv",1.72365669340561,21,5.6049867547364
5214,717042,2014,1.88780757966852,"mv",1.77819677126237,24,5.91917316615585
5214,717043,2014,1.78355355939763,"mv",1.57857741718043,28,4.84805414477061
5214,717044,2014,1.59052343043984,"mv",1.32439446315013,22,3.75990790274165
5227,717418,2014,2.01801355669179,"4.3",1.82961117098694,25,6.23146321371109
5227,717419,2014,1.86938295828332,"4.5",1.7158467646167,14,5.56138270123101
5227,717420,2014,1.64885571185434,"3.6",1.46429500605995,16,4.32449342371849
5227,717421,2014,1.44851710197386,"mv",1.27442963630429,14,3.576660830731
5227,717423,2014,2.16459298494064,"mv",1.93058191056685,30,6.89352048708027
5227,717425,2014,1.30890077932464,"mv",1.14874585785142,13,3.15423456952784
5227,717426,2014,1.04678415346413,"mv",0.825956701014978,10,2.28406488758295
5227,717428,2014,1.60465939033139,"mv",1.44340532311057,14,4.23509314987717
5227,717430,2014,1.18159758637039,"mv",1.02250634159603,11,2.78015405489224
5227,717432,2014,1.47892829249622,"mv",1.28479554280792,13,3.61392898790298
5232,717567,2014,1.66308118423591,"4.",1.29402164709985,23,3.64742575839178
5232,717569,2014,1.3957020318802,"3.7",1.07296054464715,16,2.92402340016275
5232,717570,2014,1.45533261013127,"3.3",1.17145545120166,22,3.22668550587728
5232,717571,2014,2.23206076965994,"mv",2.12495281017534,20,8.37250238188549
5232,717572,2014,1.7277531636382,"mv",1.44140116951201,22,4.22661387242598
5232,717573,2014,2.13038576039216,"mv",1.89177932356628,25,6.63115716438405
5232,717574,2014,1.90226882273046,"mv",1.6756194411767,27,5.34210324310153
5232,717575,2014,1.78140344685355,"mv",1.46170726519422,26,4.31331722215578
5232,717576,2014,1.84562677910313,"mv",1.67757825101473,22,5.35257766283896
5232,717577,2014,2.0339130843067,"mv",1.79542984885208,22,6.02206274229552
5238,717746,2014,2.36282959767167,"4.7",1.98092945192953,40,7.24947789600678
5238,717747,2014,2.27141898900597,"4.4",1.72226195569782,37,5.59717471749571
5238,717749,2014,2.21526629616512,"4.4",1.83900679434397,35,6.29028760821807
5238,717752,2014,2.22451304770989,"mv",1.93425600221422,36,6.91889449779966
5238,717753,2014,2.29633199479486,"mv",2.00110600253692,39,7.39723293468851
5238,717754,2014,2.18013497148423,"mv",2.04091565457815,27,7.69765436537797
5238,717755,2014,1.97637872372391,"mv",1.7485075640858,29,5.74602070591322
5238,717756,2014,2.02771043297668,"mv",1.68740983177091,31,5.40546150227541
5238,717760,2014,2.31420733112846,"mv",1.86660936180628,43,6.4663341877004
5238,717761,2014,1.65724132473184,"mv",1.41209495155322,27,4.10454522669637
5248,718046,2014,1.80211132947543,"4.3",1.53178344576005,25,4.6264204390093
5248,718047,2014,2.236202421194,"4.3",2.00054406628268,31,7.39307732902358
5248,718048,2014,2.22351828259845,"4.3",2.06490943793147,28,7.88458382110094
5248,718049,2014,1.99918604434112,"mv",1.6697716000976,34,5.31095463712287
5248,718050,2014,2.54143673371504,"mv",2.29493098227589,34,9.92375107393545
5248,718051,2014,2.35026501581384,"mv",2.10541808101878,35,8.21053496095014
5248,718052,2014,1.45645356454502,"mv",1.06800618018425,18,2.9095725494897
5248,718053,2014,1.97751899570094,"mv",1.58663162260071,29,4.88725903894115
5248,718054,2014,2.14460700566453,"mv",2.07616032551223,18,7.97379328911352
5248,718055,2014,2.09758083058756,"mv",1.75196865604789,34,5.76594266797652
5269,718678,2014,1.54734727099438,"4.8",1.27022812513555,19,3.56166497499133
5269,718679,2014,2.36701026830436,"4.6",2.12062307168868,30,8.33633000107684
5269,718681,2014,1.95128016815527,"3.8",1.65387496544537,27,5.22719583695872
5269,718682,2014,2.11099378098542,"mv",1.8935331231145,24,6.6427970888868
5269,718683,2014,2.34044480794715,"mv",2.28574935234777,24,9.83305188445054
5269,718684,2014,2.09159274045526,"mv",1.95709356316171,21,7.07872327575766
5269,718685,2014,2.00915457021513,"mv",1.82639650980393,25,6.21146333444572
5269,718686,2014,1.46008540074461,"mv",1.12728598799314,26,3.08726624199503
5269,718687,2014,2.25763946092084,"mv",2.13724768952379,27,8.47607670066899
5269,718688,2014,1.97726626214687,"mv",1.76620653630609,26,5.84862468080685
5275,718856,2014,1.86753525536694,"5.2",1.65952653493918,25,5.25682133391271
5275,718857,2014,2.34692050836124,"3.9",2.18015521768405,30,8.84767946846121
5275,718858,2014,2.13813864198811,"4.1",1.92489467056693,31,6.85442665500172
5275,718859,2014,1.97152534905234,"mv",1.73712669401633,25,5.6809967075282
5275,718860,2014,2.08480645336571,"mv",1.89900589128133,28,6.67925123890237
5275,718861,2014,1.67144851304509,"mv",1.36601475934916,26,3.9196985853321
5275,718862,2014,2.44394756844303,"mv",2.36798242889002,23,10.6758312922175
5275,718863,2014,1.90574421461672,"mv",1.65298567931462,25,5.22254943049679
5275,718864,2014,1.83003971771418,"mv",1.59926283372188,24,4.9493825613607
5275,718865,2014,2.02298002742525,"mv",1.7703583691001,27,5.87295767085574
5297,719516,2014,1.24471070379997,"3.7",1.04085002362145,18,2.83162293804508
5297,719517,2014,1.84331313730506,"3.4",1.58752073901727,24,4.89160631351487
5297,719518,2014,2.01256661599069,"4.4",1.8795361638218,20,6.55046581440666
5297,719520,2014,1.99992201374535,"mv",1.75370237465939,25,5.77594786068108
5297,719521,2014,1.53064874930876,"mv",1.28468292610512,18,3.61352202205224
5297,719523,2014,1.42376762275265,"mv",1.03311408751667,19,2.80980219468297
5297,719526,2014,2.02313818952252,"mv",1.90615080352574,16,6.72714479675055
5297,719528,2014,1.4833716856791,"mv",1.15637455371477,21,3.17838928307789
5297,719529,2014,1.90296733696701,"mv",1.69571186587819,22,5.45052462700569
5297,719530,2014,1.33997081106421,"mv",1.03218995695197,19,2.80720677003443
5313,719996,2014,1.57178985801753,"4.2",1.33377964517076,28,3.79536143146649
5313,719998,2014,1.48834871861548,"4.1",1.38168061301028,16,3.98158751550603
5313,719999,2014,1.78195485105499,"mv",1.62187171778278,23,5.06255713240738
5313,720000,2014,1.95937611479186,"mv",1.93277350946829,19,6.90864488626145
5313,720001,2014,1.98008222938326,"mv",1.90564442131764,19,6.72373915266575
5313,720003,2014,1.67641751761575,"mv",1.56253590015882,19,4.77090445512089
5313,720004,2014,2.2042413807239,"mv",2.18892894592908,22,8.92564814153384
5313,720005,2014,1.54072298605406,"mv",1.34886280136379,20,3.85304136495032
